Date,Equity_NSE,Bond,Gold
2021-04-07,14819.0498046875,47.654300689697266,40.11000061035156
2021-04-08,14873.7998046875,47.690101623535156,40.279998779296875
2021-04-09,14834.849609375,47.691200256347656,40.45000076293945
2021-04-12,14310.7998046875,47.71390151977539,40.4900016784668
2021-04-15,14581.4501953125,47.64360046386719,40.720001220703125
2021-04-16,14617.849609375,47.70909881591797,40.83000183105469
2021-04-19,14359.4501953125,47.849700927734375,41.529998779296875
2021-04-20,14296.400390625,47.82870101928711,41.099998474121094
2021-04-22,14406.150390625,47.88819885253906,41.47999954223633
2021-04-23,14341.349609375,48.01390075683594,41.52000045776367
2021-04-26,14485.0,48.12120056152344,41.22999954223633
2021-04-27,14653.0498046875,48.1327018737793,41.08000183105469
2021-04-28,14864.5498046875,48.097999572753906,40.63999938964844
2021-04-29,14894.900390625,48.130401611328125,40.720001220703125
2021-04-30,14631.099609375,48.136600494384766,40.59000015258789
2021-05-03,14634.150390625,48.16640090942383,40.689998626708984
2021-05-04,14496.5,48.14080047607422,40.75
2021-05-05,14617.849609375,48.21070098876953,40.529998779296875
2021-05-06,14724.7998046875,48.2588005065918,40.81999969482422
2021-05-07,14823.150390625,48.23630142211914,41.2400016784668
2021-05-10,14942.349609375,48.24330139160156,41.459999084472656
2021-05-11,14850.75,48.2239990234375,41.400001525878906
2021-05-12,14696.5,48.27450180053711,41.38999938964844
2021-05-14,14677.7998046875,48.21009826660156,41.4900016784668
2021-05-17,14923.150390625,48.261600494384766,41.83000183105469
2021-05-18,15108.099609375,48.245201110839844,42.09000015258789
2021-05-19,15030.150390625,48.24089813232422,41.939998626708984
2021-05-20,14906.0498046875,48.284000396728516,42.130001068115234
2021-05-21,15175.2998046875,48.320701599121094,42.16999816894531
2021-05-24,15197.7001953125,48.334999084472656,42.20000076293945
2021-05-25,15208.4501953125,48.40010070800781,42.119998931884766
2021-05-27,15337.849609375,48.36000061035156,42.38999938964844
2021-05-28,15435.650390625,48.35540008544922,42.220001220703125
2021-05-31,15582.7998046875,48.295799255371094,42.59000015258789
2021-06-01,15574.849609375,48.26750183105469,42.83000183105469
2021-06-02,15576.2001953125,48.30189895629883,42.56999969482422
2021-06-03,15690.349609375,48.347599029541016,42.5099983215332
2021-06-04,15670.25,48.335899353027344,42.119998931884766
2021-06-07,15751.650390625,48.40439987182617,42.279998779296875
2021-06-08,15740.099609375,48.49789810180664,42.40999984741211
2021-06-09,15635.349609375,48.484100341796875,42.5
2021-06-10,15737.75,48.5546989440918,42.349998474121094
2021-06-11,15799.349609375,48.58340072631836,42.630001068115234
2021-06-14,15811.849609375,48.53200149536133,42.029998779296875
2021-06-15,15869.25,48.3400993347168,42.04999923706055
2021-06-16,15767.5498046875,48.26430130004883,42.09000015258789
2021-06-17,15691.400390625,48.287200927734375,41.349998474121094
2021-06-18,15683.349609375,48.34560012817383,40.959999084472656
2021-06-21,15746.5,48.26620101928711,40.95000076293945
2021-06-22,15772.75,48.24570083618164,40.93000030517578
2021-06-23,15686.9501953125,48.20309829711914,41.0
2021-06-24,15790.4501953125,48.25519943237305,40.900001525878906
2021-06-25,15860.349609375,48.180999755859375,40.95000076293945
2021-06-28,15814.7001953125,48.12089920043945,40.81999969482422
2021-06-29,15748.4501953125,48.224098205566406,40.72999954223633
2021-06-30,15721.5,48.1693000793457,40.52000045776367
2021-07-01,15680.0,48.20859909057617,40.90999984741211
2021-07-02,15722.2001953125,48.08570098876953,41.150001525878906
2021-07-05,15834.349609375,48.10490036010742,41.20000076293945
2021-07-06,15818.25,47.93389892578125,41.61000061035156
2021-07-07,15879.650390625,48.0348014831543,41.720001220703125
2021-07-08,15727.900390625,48.193199157714844,41.7400016784668
2021-07-09,15689.7998046875,48.196800231933594,41.58000183105469
2021-07-12,15692.599609375,48.154998779296875,41.5
2021-07-13,15812.349609375,48.23929977416992,41.52000045776367
2021-07-14,15853.9501953125,48.28350067138672,41.63999938964844
2021-07-15,15924.2001953125,48.281700134277344,41.97999954223633
2021-07-16,15923.400390625,48.325199127197266,41.849998474121094
2021-07-19,15752.400390625,48.39509963989258,41.619998931884766
2021-07-20,15632.099609375,48.43080139160156,41.689998626708984
2021-07-22,15824.0498046875,48.3671989440918,41.29999923706055
2021-07-23,15856.0498046875,48.35459899902344,41.36000061035156
2021-07-26,15824.4501953125,48.4010009765625,41.400001525878906
2021-07-27,15746.4501953125,48.378700256347656,41.349998474121094
2021-07-28,15709.400390625,48.359901428222656,41.369998931884766
2021-07-29,15778.4501953125,48.34090042114258,41.68000030517578
2021-07-30,15763.0498046875,48.30569839477539,41.91999816894531
2021-08-02,15885.150390625,48.3484992980957,41.529998779296875
2021-08-03,16130.75,48.357200622558594,41.47999954223633
2021-08-04,16258.7998046875,48.393699645996094,41.529998779296875
2021-08-05,16294.599609375,48.40079879760742,41.560001373291016
2021-08-06,16238.2001953125,48.30739974975586,41.29999923706055
2021-08-09,16258.25,48.3849983215332,40.36000061035156
2021-08-10,16280.099609375,48.368499755859375,40.220001220703125
2021-08-11,16282.25,48.38359832763672,40.2599983215332
2021-08-12,16364.400390625,48.395599365234375,40.560001373291016
2021-08-13,16529.099609375,48.407501220703125,40.5
2021-08-17,16614.599609375,48.52080154418945,41.18000030517578
2021-08-18,16568.849609375,48.60340118408203,41.029998779296875
2021-08-20,16450.5,48.55929946899414,40.970001220703125
2021-08-23,16496.44921875,48.56909942626953,41.0099983215332
2021-08-24,16624.599609375,48.565399169921875,41.18000030517578
2021-08-25,16634.650390625,48.599700927734375,41.040000915527344
2021-08-26,16636.900390625,48.58319854736328,40.79999923706055
2021-08-27,16705.19921875,48.5974006652832,40.86000061035156
2021-08-30,16931.05078125,48.6880989074707,41.0099983215332
2021-08-31,17132.19921875,48.70069885253906,40.83000183105469
2021-09-01,17076.25,48.77510070800781,40.83000183105469
2021-09-02,17234.150390625,48.819698333740234,40.91999816894531
2021-09-03,17323.599609375,48.8484001159668,40.91999816894531
2021-09-06,17377.80078125,48.86800003051758,41.209999084472656
2021-09-07,17362.099609375,48.794700622558594,41.060001373291016
2021-09-08,17353.5,48.82640075683594,40.880001068115234
2021-09-09,17369.25,48.849998474121094,40.790000915527344
2021-09-13,17355.30078125,48.83420181274414,40.720001220703125
2021-09-14,17380.0,48.83169937133789,40.72999954223633
2021-09-15,17519.44921875,48.902000427246094,40.959999084472656
2021-09-16,17629.5,48.90129852294922,40.52000045776367
2021-09-17,17585.150390625,48.8916015625,40.20000076293945
2021-09-20,17396.900390625,49.00310134887695,40.16999816894531
2021-09-21,17562.0,48.97610092163086,40.22999954223633
2021-09-22,17546.650390625,48.970401763916016,40.599998474121094
2021-09-23,17822.94921875,48.986698150634766,40.34000015258789
2021-09-24,17853.19921875,48.87580108642578,40.04999923706055
2021-09-27,17855.099609375,48.82509994506836,40.0099983215332
2021-09-28,17748.599609375,48.871498107910156,39.939998626708984
2021-09-29,17711.30078125,48.917701721191406,40.02000045776367
2021-09-30,17618.150390625,48.89540100097656,39.720001220703125
2021-10-01,17532.05078125,48.865699768066406,40.209999084472656
2021-10-04,17691.25,48.885398864746094,40.2400016784668
2021-10-05,17822.30078125,48.870601654052734,40.349998474121094
2021-10-06,17646.0,48.851898193359375,40.45000076293945
2021-10-07,17790.349609375,48.86389923095703,40.54999923706055
2021-10-08,17895.19921875,48.8557014465332,40.540000915527344
2021-10-11,17945.94921875,48.86320114135742,40.70000076293945
2021-10-12,17991.94921875,48.90679931640625,40.84000015258789
2021-10-13,18161.75,48.986900329589844,40.91999816894531
2021-10-14,18338.55078125,48.97909927368164,41.52000045776367
2021-10-18,18477.05078125,48.875999450683594,40.97999954223633
2021-10-20,18266.599609375,48.890499114990234,41.060001373291016
2021-10-21,18178.099609375,48.954898834228516,41.16999816894531
2021-10-22,18114.900390625,48.935001373291016,41.290000915527344
2021-10-25,18125.400390625,48.97050094604492,41.58000183105469
2021-10-26,18268.400390625,48.962501525878906,41.65999984741211
2021-10-27,18210.94921875,48.99789810180664,41.33000183105469
2021-10-28,17857.25,48.98249816894531,41.56999969482422
2021-10-29,17671.650390625,48.93149948120117,41.5
2021-11-01,17929.650390625,48.94860076904297,41.279998779296875
2021-11-02,17888.94921875,49.01139831542969,41.45000076293945
2021-11-03,17829.19921875,49.022701263427734,41.099998474121094
2021-11-08,18068.55078125,49.15950012207031,41.5
2021-11-09,18044.25,49.17509841918945,41.66999816894531
2021-11-10,18017.19921875,49.14889907836914,41.790000915527344
2021-11-11,17873.599609375,49.09370040893555,42.70000076293945
2021-11-12,18102.75,49.12030029296875,42.45000076293945
2021-11-15,18109.44921875,49.17150115966797,42.650001525878906
2021-11-16,17999.19921875,49.144798278808594,42.79999923706055
2021-11-17,17898.650390625,49.20989990234375,42.540000915527344
2021-11-18,17764.80078125,49.227298736572266,42.61000061035156
2021-11-22,17416.55078125,49.24150085449219,42.22999954223633
2021-11-23,17503.349609375,49.221900939941406,41.34000015258789
2021-11-24,17415.05078125,49.221900939941406,41.20000076293945
2021-11-25,17536.25,49.24720001220703,41.29999923706055
2021-11-26,17026.44921875,49.31740188598633,41.77000045776367
2021-11-29,17053.94921875,49.335899353027344,41.619998931884766
2021-11-30,16983.19921875,49.369300842285156,41.5099983215332
2021-12-01,17166.900390625,49.304500579833984,41.209999084472656
2021-12-02,17401.650390625,49.31919860839844,40.97999954223633
2021-12-03,17196.69921875,49.29359817504883,40.91999816894531
2021-12-06,16912.25,49.33209991455078,41.29999923706055
2021-12-07,17176.69921875,49.292701721191406,41.220001220703125
2021-12-08,17469.75,49.4010009765625,41.470001220703125
2021-12-09,17516.849609375,49.398399353027344,41.349998474121094
2021-12-10,17511.30078125,49.3745002746582,41.27000045776367
2021-12-13,17368.25,49.3828010559082,41.54999923706055
2021-12-14,17324.900390625,49.40909957885742,41.54999923706055
2021-12-15,17221.400390625,49.39250183105469,41.470001220703125
2021-12-16,17248.400390625,49.399200439453125,41.720001220703125
2021-12-17,16985.19921875,49.36439895629883,42.13999938964844
2021-12-20,16614.19921875,49.321800231933594,41.86000061035156
2021-12-21,16770.849609375,49.26850128173828,41.689998626708984
2021-12-22,16955.44921875,49.26169967651367,41.52000045776367
2021-12-23,17072.599609375,49.25389862060547,41.689998626708984
2021-12-24,17003.75,49.232601165771484,41.709999084472656
2021-12-27,17086.25,49.25960159301758,41.59000015258789
2021-12-28,17233.25,49.26240158081055,41.61000061035156
2021-12-29,17213.599609375,49.29930114746094,41.5
2021-12-30,17203.94921875,49.2843017578125,41.220001220703125
2021-12-31,17354.05078125,49.32419967651367,41.47999954223633
2022-01-03,17625.69921875,49.35129928588867,41.72999954223633
2022-01-04,17805.25,49.24909973144531,41.459999084472656
2022-01-05,17925.25,49.25619888305664,41.560001373291016
2022-01-06,17745.900390625,49.21369934082031,41.2400016784668
2022-01-07,17812.69921875,49.18840026855469,41.09000015258789
2022-01-10,18003.30078125,49.12879943847656,41.06999969482422
2022-01-11,18055.75,49.176998138427734,41.209999084472656
2022-01-12,18212.349609375,49.164398193359375,41.33000183105469
2022-01-13,18257.80078125,49.26789855957031,41.41999816894531
2022-01-14,18255.75,49.278900146484375,41.529998779296875
2022-01-17,18308.099609375,49.21080017089844,41.529998779296875
2022-01-18,18113.05078125,49.202999114990234,41.52000045776367
2022-01-19,17938.400390625,49.1952018737793,41.599998474121094
2022-01-20,17757.0,49.225399017333984,42.04999923706055
2022-01-21,17617.150390625,49.2224006652832,41.84000015258789
2022-01-24,17149.099609375,49.2577018737793,42.040000915527344
2022-01-25,17277.94921875,49.30860137939453,42.060001373291016
2022-01-27,17110.150390625,49.2130012512207,41.81999969482422
2022-01-28,17101.94921875,49.21030044555664,41.43000030517578
2022-01-31,17339.849609375,49.38479995727539,41.25
2022-02-01,17576.849609375,49.209598541259766,41.54999923706055
2022-02-02,17780.0,49.089298248291016,41.5099983215332
2022-02-03,17560.19921875,49.0796012878418,41.560001373291016
2022-02-04,17516.30078125,49.09149932861328,41.599998474121094
2022-02-08,17266.75,49.27130126953125,41.81999969482422
2022-02-09,17463.80078125,49.30690002441406,41.9900016784668
2022-02-10,17605.849609375,49.578399658203125,42.16999816894531
2022-02-11,17374.75,49.67490005493164,42.189998626708984
2022-02-14,16842.80078125,49.74810028076172,42.959999084472656
2022-02-15,17352.44921875,49.666500091552734,42.720001220703125
2022-02-16,17322.19921875,49.6068000793457,42.63999938964844
2022-02-17,17304.599609375,49.637298583984375,43.38999938964844
2022-02-18,17276.30078125,49.67829895019531,43.18000030517578
2022-02-21,17206.650390625,49.62990188598633,43.099998474121094
2022-02-22,17092.19921875,49.51810073852539,43.380001068115234
2022-02-23,17063.25,49.53070068359375,43.09000015258789
2022-02-24,16247.9501953125,49.452598571777344,44.619998931884766
2022-02-25,16658.400390625,49.499298095703125,43.619998931884766
2022-02-28,16793.900390625,49.49959945678711,43.59000015258789
2022-03-02,16605.94921875,49.40769958496094,44.38999938964844
2022-03-03,16498.05078125,49.38890075683594,44.400001525878906
2022-03-04,16245.349609375,49.41709899902344,44.650001525878906
2022-03-07,15863.150390625,49.27130126953125,46.0
2022-03-08,16013.4501953125,49.27009963989258,45.93000030517578
2022-03-09,16345.349609375,49.32270050048828,45.65999984741211
2022-03-10,16594.900390625,49.45819854736328,44.79999923706055
2022-03-11,16630.44921875,49.399200439453125,45.279998779296875
2022-03-14,16871.30078125,49.44729995727539,44.63999938964844
2022-03-15,16663.0,49.54779815673828,44.33000183105469
2022-03-16,16975.349609375,49.60459899902344,44.22999954223633
2022-03-17,17287.05078125,49.67959976196289,44.22999954223633
2022-03-21,17117.599609375,49.662200927734375,44.13999938964844
2022-03-22,17315.5,49.559200286865234,44.31999969482422
2022-03-23,17245.650390625,49.57500076293945,44.41999816894531
2022-03-24,17222.75,49.55080032348633,44.58000183105469
2022-03-25,17153.0,49.59429931640625,44.790000915527344
2022-03-28,17222.0,49.540000915527344,44.4900016784668
2022-03-29,17325.30078125,49.584598541259766,44.18000030517578
2022-03-30,17498.25,49.699798583984375,44.11000061035156
2022-03-31,17464.75,49.66299819946289,44.119998931884766
2022-04-04,18053.400390625,49.61050033569336,44.220001220703125
2022-04-05,17957.400390625,49.6239013671875,44.310001373291016
2022-04-06,17807.650390625,49.63460159301758,44.4900016784668
2022-04-07,17639.55078125,49.6797981262207,44.63999938964844
2022-04-08,17784.349609375,49.28630065917969,44.65999984741211
2022-04-11,17674.94921875,49.207298278808594,45.220001220703125
2022-04-12,17530.30078125,49.13710021972656,45.20000076293945
2022-04-13,17475.650390625,48.94729995727539,45.72999954223633
2022-04-18,17173.650390625,49.02149963378906,46.189998626708984
2022-04-19,16958.650390625,49.0625,45.97999954223633
2022-04-20,17136.55078125,49.14979934692383,45.220001220703125
2022-04-21,17392.599609375,49.061100006103516,45.209999084472656
2022-04-22,17171.94921875,48.975799560546875,45.33000183105469
2022-04-25,16953.94921875,49.17499923706055,44.900001525878906
2022-04-26,17200.80078125,49.180198669433594,44.63999938964844
2022-04-27,17038.400390625,49.12229919433594,44.43000030517578
2022-04-28,17245.05078125,49.02159881591797,44.33000183105469
2022-04-29,17102.55078125,49.04330062866211,44.790000915527344
2022-05-02,17069.099609375,49.069000244140625,44.15999984741211
2022-05-04,16677.599609375,48.477500915527344,43.97999954223633
2022-05-05,16682.650390625,48.238399505615234,44.540000915527344
2022-05-06,16411.25,48.08089828491211,44.54999923706055
2022-05-09,16301.849609375,48.084800720214844,44.41999816894531
2022-05-10,16240.0498046875,48.939998626708984,44.2599983215332
2022-05-11,16167.099609375,49.2400016784668,44.060001373291016
2022-05-12,15808.0,48.9900016784668,44.02000045776367
2022-05-13,15782.150390625,48.97999954223633,43.41999816894531
2022-05-16,15842.2998046875,49.34000015258789,43.13999938964844
2022-05-17,16259.2998046875,48.790000915527344,43.540000915527344
2022-05-18,16240.2998046875,48.779998779296875,43.38999938964844
2022-05-19,15809.400390625,48.79999923706055,43.59000015258789
2022-05-20,16266.150390625,48.939998626708984,43.91999816894531
2022-05-23,16214.7001953125,48.7400016784668,44.25
2022-05-24,16125.150390625,48.810001373291016,44.06999969482422
2022-05-25,16025.7998046875,48.91999816894531,44.119998931884766
2022-05-26,16170.150390625,48.869998931884766,43.869998931884766
2022-05-27,16352.4501953125,48.849998474121094,44.08000183105469
2022-05-30,16661.400390625,48.790000915527344,43.97999954223633
2022-05-31,16584.55078125,48.56999969482422,43.95000076293945
2022-06-01,16522.75,48.709999084472656,43.52000045776367
2022-06-02,16628.0,48.689998626708984,43.97999954223633
2022-06-03,16584.30078125,48.619998931884766,44.150001525878906
2022-06-06,16569.55078125,48.560001373291016,44.0
2022-06-07,16416.349609375,48.59000015258789,43.86000061035156
2022-06-08,16356.25,48.790000915527344,43.880001068115234
2022-06-09,16478.099609375,48.83000183105469,43.95000076293945
2022-06-10,16201.7998046875,48.790000915527344,43.810001373291016
2022-06-13,15774.400390625,48.63999938964844,44.189998626708984
2022-06-14,15732.099609375,48.63999938964844,43.56999969482422
2022-06-15,15692.150390625,48.560001373291016,43.61000061035156
2022-06-16,15360.599609375,48.470001220703125,43.720001220703125
2022-06-17,15293.5,48.5099983215332,44.08000183105469
2022-06-20,15350.150390625,48.66999816894531,43.81999969482422
2022-06-21,15638.7998046875,48.38999938964844,43.779998779296875
2022-06-22,15413.2998046875,48.4900016784668,43.68000030517578
2022-06-23,15556.650390625,48.4900016784668,43.7599983215332
2022-06-24,15699.25,48.400001525878906,43.65999984741211
2022-06-27,15832.0498046875,48.790000915527344,43.869998931884766
2022-06-28,15850.2001953125,48.56999969482422,43.79999923706055
2022-06-29,15799.099609375,48.619998931884766,43.7599983215332
2022-06-30,15780.25,48.45000076293945,43.7599983215332
2022-07-01,15752.0498046875,48.66999816894531,44.36000061035156
2022-07-04,15835.349609375,48.810001373291016,44.68000030517578
2022-07-05,15810.849609375,48.77000045776367,44.79999923706055
2022-07-06,15989.7998046875,48.939998626708984,44.16999816894531
2022-07-07,16132.900390625,48.90999984741211,43.59000015258789
2022-07-08,16220.599609375,48.83000183105469,43.56999969482422
2022-07-11,16216.0,48.7400016784668,43.560001373291016
2022-07-12,16058.2998046875,48.81999969482422,43.619998931884766
2022-07-13,15966.650390625,49.0099983215332,43.439998626708984
2022-07-14,15938.650390625,49.0099983215332,43.29999923706055
2022-07-15,16049.2001953125,49.150001525878906,43.11000061035156
2022-07-18,16278.5,49.02000045776367,43.54999923706055
2022-07-19,16340.5498046875,49.029998779296875,43.38999938964844
2022-07-20,16520.849609375,49.04999923706055,43.38999938964844
2022-07-21,16605.25,49.11000061035156,43.029998779296875
2022-07-22,16719.44921875,49.209999084472656,43.689998626708984
2022-07-25,16631.0,49.27000045776367,43.599998474121094
2022-07-26,16483.849609375,49.310001373291016,43.459999084472656
2022-07-27,16641.80078125,49.33000183105469,43.56999969482422
2022-07-28,16929.599609375,49.36000061035156,44.02000045776367
2022-07-29,17158.25,49.45000076293945,44.060001373291016
2022-08-01,17340.05078125,49.380001068115234,44.220001220703125
2022-08-02,17345.44921875,49.47999954223633,44.18000030517578
2022-08-03,17388.150390625,49.400001525878906,44.189998626708984
2022-08-04,17382.0,49.56999969482422,44.65999984741211
2022-08-05,17397.5,49.29999923706055,44.720001220703125
2022-08-08,17525.099609375,49.150001525878906,44.619998931884766
2022-08-10,17534.75,49.279998779296875,44.869998931884766
2022-08-11,17659.0,49.43000030517578,44.90999984741211
2022-08-12,17698.150390625,49.45000076293945,45.0
2022-08-16,17825.25,49.41999816894531,44.650001525878906
2022-08-17,17944.25,49.650001525878906,44.599998474121094
2022-08-18,17956.5,49.529998779296875,44.54999923706055
2022-08-19,17758.44921875,49.5,44.41999816894531
2022-08-22,17490.69921875,49.529998779296875,43.9900016784668
2022-08-23,17577.5,49.5,44.150001525878906
2022-08-24,17604.94921875,49.52000045776367,44.33000183105469
2022-08-25,17522.44921875,49.459999084472656,44.63999938964844
2022-08-26,17558.900390625,49.59000015258789,44.29999923706055
2022-08-29,17312.900390625,49.4900016784668,43.849998474121094
2022-08-30,17759.30078125,49.61000061035156,43.900001525878906
2022-09-01,17542.80078125,49.619998931884766,43.349998474121094
2022-09-02,17539.44921875,49.650001525878906,43.369998931884766
2022-09-05,17665.80078125,49.63999938964844,43.540000915527344
2022-09-06,17655.599609375,49.63999938964844,43.5
2022-09-07,17624.400390625,49.65999984741211,43.40999984741211
2022-09-08,17798.75,49.7599983215332,43.599998474121094
2022-09-09,17833.349609375,49.86000061035156,43.65999984741211
2022-09-12,17936.349609375,49.88999938964844,43.599998474121094
2022-09-13,18070.05078125,49.939998626708984,43.5
2022-09-14,18003.75,49.7599983215332,43.18000030517578
2022-09-15,17877.400390625,49.560001373291016,43.04999923706055
2022-09-16,17530.849609375,49.52000045776367,42.2599983215332
2022-09-19,17622.25,49.540000915527344,42.34000015258789
2022-09-20,17816.25,49.45000076293945,42.4900016784668
2022-09-21,17718.349609375,49.54999923706055,42.70000076293945
2022-09-22,17629.80078125,49.34000015258789,42.9900016784668
2022-09-23,17327.349609375,49.20000076293945,42.81999969482422
2022-09-26,17016.30078125,49.22999954223633,42.63999938964844
2022-09-27,17007.400390625,49.279998779296875,42.41999816894531
2022-09-28,16858.599609375,49.2400016784668,42.29999923706055
2022-09-29,16818.099609375,49.41999816894531,42.900001525878906
2022-09-30,17094.349609375,49.380001068115234,43.15999984741211
2022-10-03,16887.349609375,49.34000015258789,43.13999938964844
2022-10-04,17274.30078125,49.43000030517578,44.04999923706055
2022-10-06,17331.80078125,49.380001068115234,44.279998779296875
2022-10-07,17314.650390625,49.220001220703125,44.4900016784668
2022-10-10,17241.0,49.130001068115234,43.72999954223633
2022-10-11,16983.55078125,49.15999984741211,43.41999816894531
2022-10-12,17123.599609375,49.209999084472656,43.59000015258789
2022-10-13,17014.349609375,49.29999923706055,43.689998626708984
2022-10-14,17185.69921875,49.220001220703125,43.2599983215332
2022-10-17,17311.80078125,49.41999816894531,43.2400016784668
2022-10-18,17486.94921875,49.369998931884766,43.119998931884766
2022-10-19,17512.25,49.33000183105469,43.189998626708984
2022-10-20,17563.94921875,49.310001373291016,43.040000915527344
2022-10-21,17576.30078125,49.290000915527344,42.72999954223633
2022-10-24,17730.75,49.38999938964844,43.47999954223633
2022-10-25,17656.349609375,49.4900016784668,43.16999816894531
2022-10-27,17736.94921875,49.560001373291016,43.459999084472656
2022-10-28,17786.80078125,49.560001373291016,43.279998779296875
2022-10-31,18012.19921875,49.52000045776367,43.22999954223633
2022-11-01,18145.400390625,49.54999923706055,43.310001373291016
2022-11-02,18082.849609375,49.619998931884766,43.5
2022-11-03,18052.69921875,49.40999984741211,43.0
2022-11-04,18117.150390625,49.560001373291016,43.290000915527344
2022-11-07,18202.80078125,49.43000030517578,43.7400016784668
2022-11-09,18157.0,49.58000183105469,43.970001220703125
2022-11-10,18028.19921875,49.72999954223633,44.18000030517578
2022-11-11,18349.69921875,49.9900016784668,44.7599983215332
2022-11-14,18329.150390625,49.900001525878906,44.81999969482422
2022-11-15,18403.400390625,50.060001373291016,45.150001525878906
2022-11-16,18409.650390625,50.06999969482422,45.349998474121094
2022-11-17,18343.900390625,50.060001373291016,45.16999816894531
2022-11-18,18307.650390625,50.060001373291016,45.2599983215332
2022-11-21,18159.94921875,50.08000183105469,44.79999923706055
2022-11-22,18244.19921875,50.150001525878906,44.900001525878906
2022-11-23,18267.25,49.970001220703125,44.77000045776367
2022-11-24,18484.099609375,50.16999816894531,45.040000915527344
2022-11-25,18512.75,50.150001525878906,44.97999954223633
2022-11-28,18562.75,50.20000076293945,45.119998931884766
2022-11-29,18618.05078125,50.209999084472656,45.099998474121094
2022-11-30,18758.349609375,50.209999084472656,45.099998474121094
2022-12-01,18812.5,50.29999923706055,45.369998931884766
2022-12-02,18696.099609375,50.349998474121094,45.880001068115234
2022-12-05,18701.05078125,50.41999816894531,46.09000015258789
2022-12-06,18642.75,50.400001525878906,45.81999969482422
2022-12-07,18560.5,50.36000061035156,45.84000015258789
2022-12-08,18609.349609375,50.25,46.060001373291016
2022-12-09,18496.599609375,50.310001373291016,46.11000061035156
2022-12-12,18497.150390625,50.31999969482422,46.189998626708984
2022-12-13,18608.0,50.310001373291016,46.15999984741211
2022-12-14,18660.30078125,50.40999984741211,46.540000915527344
2022-12-15,18414.900390625,50.38999938964844,46.029998779296875
2022-12-16,18269.0,50.34000015258789,46.099998474121094
2022-12-19,18420.44921875,50.38999938964844,46.41999816894531
2022-12-20,18385.30078125,50.439998626708984,46.75
2022-12-21,18199.099609375,50.31999969482422,46.86000061035156
2022-12-22,18127.349609375,50.34000015258789,46.869998931884766
2022-12-23,17806.80078125,50.220001220703125,46.689998626708984
2022-12-26,18014.599609375,50.25,46.689998626708984
2022-12-27,18132.30078125,50.27000045776367,46.869998931884766
2022-12-28,18122.5,50.27000045776367,46.54999923706055
2022-12-29,18191.0,50.2599983215332,46.61000061035156
2022-12-30,18105.30078125,50.2599983215332,46.790000915527344
2023-01-02,18197.44921875,50.2400016784668,47.16999816894531
2023-01-03,18232.55078125,50.33000183105469,47.630001068115234
